"Time","Model","Mode","Passed","Total","LoadCommittedMiB","PromptTPS","GenerationTPS","PromptTokens","GenerationTokens","Note","Log"
"2026-06-11T20:20:33","Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL","code:lru_cache","1","6","10969.13","266.80319975950135","86.69097951117182","284","1512","evict_update_get: expected '1 -1 4 a c', got '1 2 4 a' | delete_and_empty_gets: expected '-1 20 EMPTY', got '-1 20 x' | no_gets: expected 'EMPTY k1 k3', got 'EMPTY k1 k1' | string_keys: expected '1 -1 3 4 1 aa dd cc', got '1 2 3 4 -1 dd' | update_existing: expected '9 -1 a c', got '-1 2 b a'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL-lru_cache.response.json"
"2026-06-11T20:20:54","Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL","code:expression_parser","4","7","10969.13","227.32232487088092","77.36124245369201","150","1348","paren_unary: expected '-20', got 'NaN' | trunc_zero: expected '0', got 'NaN' | unary_chain: expected '-1', got 'NaN'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL-expression_parser.response.json"
"2026-06-11T20:21:07","Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL","code:weighted_grid_dijkstra","4","6","10969.13","240.78463012455248","89.79089342260787","191","837","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL-weighted_grid_dijkstra.response.json"
"2026-06-11T20:21:24","Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL","code:topological_scheduler","6","6","10969.13","329.4823988410588","89.88500059626683","189","1313","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-E4B-it-QAT-UD-Q4_K_XL-topological_scheduler.response.json"
"2026-06-11T20:21:46","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","text","","","11726.29","287.5194444239658","42.55922825932756","39","207","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-text.response.json"
"2026-06-11T20:21:48","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","vision","1","1","11726.29","300.30579214796603","41.34722600126976","312","31","The image features a red square on the left and a blue circle on the right, with the text ""QWEN"" in black centered underneath.","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-vision.response.json"
"2026-06-11T20:21:49","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","tool","1","1","11726.29","349.39966784343267","46.24099263997534","77","18","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-tool.response.json"
"2026-06-11T20:22:11","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","code:lru_cache","6","6","11726.29","482.5585958045789","49.38294865288919","289","996","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-lru_cache.response.json"
"2026-06-11T20:22:40","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","code:expression_parser","6","7","11726.29","515.1474310016922","48.46438582012532","172","1289","unary_chain: expected '-1', got 'NaN'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-expression_parser.response.json"
"2026-06-11T20:22:56","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","code:weighted_grid_dijkstra","1","6","11726.29","501.44805919133825","50.8003489137298","196","720","basic: expected '4', got '-1' | zero_corridor: expected '0', got '-1' | choose_longer_cheaper: expected '18', got '-1' | single_row: expected '6', got '-1' | around_wall: expected '11', got '-1'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-weighted_grid_dijkstra.response.json"
"2026-06-11T20:23:18","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL","code:topological_scheduler","6","6","11726.29","451.02538528959786","50.87421733277801","194","975","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-topological_scheduler.response.json"
"2026-06-11T20:23:45","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","text","","","20321.58","263.5420045410314","78.11674138928099","39","201","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-text.response.json"
"2026-06-11T20:23:47","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","vision","1","1","20321.58","246.19191606749445","69.19963699847563","312","35","The image features a red square on the left and a blue circle on the right, with the black text ""QWEN"" centered underneath them against a white background.","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-vision.response.json"
"2026-06-11T20:23:48","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","tool","1","1","20321.58","300.9858263038159","87.7205807102443","77","18","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-tool.response.json"
"2026-06-11T20:24:03","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","code:lru_cache","6","6","20321.58","773.446950638562","80.23815344462243","289","1069","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-lru_cache.response.json"
"2026-06-11T20:24:16","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","code:expression_parser","0","7","20321.58","785.2447041636232","77.22842768150734","172","827","precedence: expected '14', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | paren_unary: expected '-20', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | trunc_zero: expected '0', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | nested: expected '31', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | unary_chain: expected '-1', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | spaces: expected '10', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | left_assoc: expected '3', got 'C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.js:78 !; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-expression_parser.response.json"
"2026-06-11T20:24:32","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","code:weighted_grid_dijkstra","4","6","20321.58","813.8892695343807","79.56277850309841","196","1192","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-weighted_grid_dijkstra.response.json"
"2026-06-11T20:24:48","Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL","code:topological_scheduler","6","6","20321.58","821.257879207359","80.31428044055154","194","1130","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-26B-A4B-it-QAT-UD-Q4_K_XL-topological_scheduler.response.json"
"2026-06-11T20:25:24","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","text","","","32440.05","113.4684092310915","23.260903548538376","39","186","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-text.response.json"
"2026-06-11T20:25:28","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","vision","1","1","32440.05","93.59085617335185","24.452647854972973","312","30","The image features a red square and a blue circle side-by-side above the black text ""QWEN"" on a white background.","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-vision.response.json"
"2026-06-11T20:25:30","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","tool","1","1","32440.05","137.16248232029042","28.75707144374877","77","18","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-tool.response.json"
"2026-06-11T20:26:13","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","code:lru_cache","6","6","32440.05","162.31778564841179","24.90895119505318","289","983","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-lru_cache.response.json"
"2026-06-11T20:26:42","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","code:expression_parser","7","7","32440.05","202.45178528340307","26.194195260035094","172","690","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-expression_parser.response.json"
"2026-06-11T20:27:28","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","code:weighted_grid_dijkstra","4","6","32440.05","183.7792323841511","24.93440076337698","196","1077","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-weighted_grid_dijkstra.response.json"
"2026-06-11T20:28:10","Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL","code:topological_scheduler","6","6","32440.05","181.1480866933658","25.06493918596864","194","985","","C:\Users\Admin\Documents\Developer\local-llm\windows-strix-halo\logs\new-model-Unsloth-Gemma4-31B-it-QAT-UD-Q4_K_XL-topological_scheduler.response.json"
