"Time","Model","Mode","Passed","Total","LoadCommittedMiB","PromptTPS","GenerationTPS","PromptTokens","GenerationTokens","Note","Log"
"2026-06-06T02:09:30","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90","code:expression_parser","0","7","28932.59","498.1802995048028","58.77702284490188","167","7168","precedence: expected '14', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | paren_unary: expected '-20', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | trunc_zero: expected '0', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | nested: expected '31', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | unary_chain: expected '-1', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | spaces: expected '10', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | left_assoc: expected '3', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.js:5 : if (token.type === 'NUM') ^ SyntaxError: Unexpected token ':' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-expression_parser.response.json"
"2026-06-06T02:10:44","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90","code:weighted_grid_dijkstra","4","6","28932.59","542.2269915486401","59.17672565000794","191","4280","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-weighted_grid_dijkstra.response.json"
"2026-06-06T02:11:58","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90","code:topological_scheduler","6","6","28932.59","549.5707018391917","59.04452317635365","191","4241","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.90-topological_scheduler.response.json"
"2026-06-06T02:12:31","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","text","","","28932.59","198.3329017756304","61.80222034133173","36","256","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-text.response.json"
"2026-06-06T02:12:38","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","vision","1","1","28932.59","351.4351483316179","59.48755718595527","1109","189","A red square is positioned to the left of a blue circle, with the black text ""QWEN"" centered below them.","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-vision.response.json"
"2026-06-06T02:12:40","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","tool","1","1","28932.59","414.2132217445842","59.991630675786055","283","122","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-tool.response.json"
"2026-06-06T02:13:13","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","code:lru_cache","6","6","28932.59","544.4488420808757","59.31614079323896","282","1804","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-lru_cache.response.json"
"2026-06-06T02:15:17","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","code:expression_parser","0","7","28932.59","539.7299411144938","58.83770384416073","167","7168","precedence: expected '14', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | paren_unary: expected '-20', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | trunc_zero: expected '0', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | nested: expected '31', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | unary_chain: expected '-1', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | spaces: expected '10', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | left_assoc: expected '3', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.js:56 'll have a global index to the current token.; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ SyntaxError: Invalid or unexpected token at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-expression_parser.response.json"
"2026-06-06T02:16:52","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","code:weighted_grid_dijkstra","4","6","28932.59","551.9975954869138","58.798799233519574","191","5459","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-weighted_grid_dijkstra.response.json"
"2026-06-06T02:17:57","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92","code:topological_scheduler","6","6","28932.59","544.1285396843485","59.41506653581686","191","3739","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.92-topological_scheduler.response.json"
"2026-06-06T02:18:30","Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.95","text","","","28932.59","191.49751053236307","63.194148221874656","36","256","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Jackrong-Qwopus3.6-35B-A3B-v1-Q5_K_M-temp0.95-text.response.json"
